ID,SumLoad,NormLoad,AvgLoad,NormRatio,Country,State,SiteName
724400_TMY3_LOW,"[664.39409721 594.42653819 591.02619361 532.16568828 493.55999968
 540.10184698 647.99974096 605.44520564 524.10919094 523.87877648
 550.0962646  617.78804281]","[1.         0.89468967 0.88957171 0.80097895 0.74287234 0.81292391
 0.97532435 0.91127421 0.78885287 0.78850607 0.82796682 0.92985179]","[0.89300282 0.8845633  0.79439005 0.73911901 0.6633871  0.75014145
 0.87096739 0.81377044 0.72792943 0.70413814 0.76402259 0.83036027]",664.3940972060537,USA,MO,Springfield Rgnl AP
723046_TMY3_LOW,"[655.98818095 584.87447298 593.56919549 531.50420437 493.95498223
 544.42939133 709.29396793 589.43996346 551.61558962 566.00587797
 542.75143728 606.27383825]","[0.92484669 0.82458684 0.83684512 0.74934263 0.69640375 0.76756524
 1.         0.83102351 0.77769672 0.7979849  0.76519957 0.85475679]","[0.88170454 0.87034892 0.79780806 0.73820028 0.66391799 0.75615193
 0.95335211 0.79225802 0.76613276 0.76076059 0.75382144 0.81488419]",709.2939679293748,USA,NC,Manteo-Dare County Rgnl AP
722976_TMY3_LOW,"[375.11966025 330.87067919 331.59733234 310.00664604 326.50764444
 313.6397609  429.78826911 452.56683778 430.8840595  359.50147581
 324.81509626 376.43763981]","[0.82887129 0.73109793 0.73270356 0.68499638 0.72145729 0.69302418
 0.94966806 1.         0.95208933 0.79436107 0.7177174  0.83178353]","[0.50419309 0.49236708 0.44569534 0.43056479 0.43885436 0.43561078
 0.5776724  0.60828876 0.59845008 0.48320091 0.45113208 0.50596457]",452.56683778088006,USA,CA,Fullerton Muni AP
724855_TMY3_LOW,"[430.20310193 381.58752555 380.99996966 343.54782151 337.86272916
 302.72798272 372.28559593 345.84821286 313.25902741 351.64906927
 364.8034242  432.43515909]","[0.9948384  0.88241559 0.88105687 0.79444933 0.78130263 0.70005405
 0.86090501 0.79976895 0.72440693 0.81318335 0.8436026  1.        ]","[0.57822998 0.56783858 0.51209673 0.47714975 0.45411657 0.42045553
 0.50038387 0.46484975 0.43508198 0.4726466  0.50667142 0.58123005]",432.4351590864459,USA,NV,Tonopah AP
723193_TMY3_LOW,"[658.30206181 581.78572233 584.85681971 533.52858211 502.50059227
 502.6075458  609.97001301 571.93424458 524.44035817 524.93767359
 543.32959494 610.14667532]","[1.         0.88376713 0.88843231 0.81046166 0.7633283  0.76349077
 0.92658074 0.86880215 0.79665611 0.79741156 0.82534998 0.9268491 ]","[0.8848146  0.86575256 0.78609788 0.74101192 0.67540402 0.69806604
 0.81985217 0.76872882 0.72838939 0.70556139 0.75462444 0.82008962]",658.3020618132017,USA,NC,Winston Salem-Smith Reynolds AP
722598_TMY3_LOW,"[905.59219591 643.72484287 597.82247314 463.80609298 494.52020257
 701.22312965 835.06140559 697.50088297 682.0060149  566.76088638
 485.92825206 808.90255574]","[1.         0.71083303 0.66014535 0.51215778 0.54607383 0.7743255
 0.92211639 0.77021521 0.753105   0.62584559 0.53658617 0.89323048]","[1.21719381 0.95792387 0.80352483 0.64417513 0.66467769 0.97392101
 1.12239436 0.93750119 0.94723058 0.76177538 0.67490035 1.08723462]",905.5921959084449,USA,TX,Dallas-Addison AP
723723_TMY3_LOW,"[386.11436916 336.27490691 336.85655622 311.76397127 322.37963213
 357.35344511 449.0317959  435.42161879 349.20514838 335.22409474
 325.72747295 382.05478612]","[0.85988202 0.74888885 0.75018419 0.69430266 0.71794389 0.79583105
 1.         0.96968995 0.77768468 0.74654868 0.72539957 0.85084128]","[0.51897093 0.50040909 0.45276419 0.43300552 0.43330596 0.49632423
 0.60353736 0.58524411 0.48500715 0.45057002 0.45239927 0.5135145 ]",449.03179589566537,USA,AZ,Prescott-Love Field
722085_TMY3_LOW,"[653.02513    519.35933575 535.35670718 487.27977748 520.85554659
 604.52621031 704.35052891 629.80826317 575.58324436 547.54043348
 511.872649   567.72589653]","[0.92713089 0.73735919 0.76007142 0.69181431 0.73948343 0.85827466
 1.         0.89416879 0.81718295 0.77736924 0.72672998 0.8060275 ]","[0.87772195 0.77285615 0.71956547 0.67677747 0.70007466 0.83961974
 0.9467077  0.84651648 0.79942117 0.73594144 0.71093423 0.76307244]",704.3505289055925,USA,SC,Beaufort MCAS
724927_TMY3_LOW,"[400.67716278 346.77681827 340.73046818 317.49775703 318.04169041
 279.31096739 288.99051992 291.96346155 294.02062403 330.53355939
 334.73637308 393.24710177]","[1.         0.86547687 0.85038655 0.79240293 0.79376046 0.6970973
 0.72125528 0.72867507 0.73380929 0.82493736 0.83542663 0.98145624]","[0.53854457 0.51603693 0.45797106 0.44096911 0.42747539 0.3879319
 0.38842812 0.39242401 0.40836198 0.44426554 0.46491163 0.52855793]",400.67716277551614,USA,CA,Livermore Muni AP
722410_TMY3_LOW,"[618.11323225 548.74493633 507.4846108  505.75558416 600.74823797
 647.08791899 723.59820035 686.91755367 644.13989722 589.25455772
 514.44728375 550.97338317]","[0.85422163 0.75835586 0.70133482 0.69894533 0.83022351 0.89426414
 1.         0.94930799 0.89019002 0.81433945 0.71095711 0.76143554]","[0.83079736 0.81658473 0.68210297 0.70243831 0.80745731 0.89873322
 0.97257823 0.92327628 0.89463875 0.79200881 0.71451012 0.74055562]",723.5982003464421,USA,TX,Port Arthur-Jefferson Co AP
722400_TMY3_LOW,"[631.27148991 584.80649378 506.55244141 498.98832248 567.52735218
 637.65571269 690.38616089 693.06458143 649.77489705 553.0996491
 505.16369191 553.58659069]","[0.91084079 0.84379798 0.73088779 0.71997377 0.81886648 0.92005237
 0.9961354  1.         0.93753874 0.79804922 0.72888401 0.79875181]","[0.84848319 0.87024776 0.68085006 0.69303934 0.76280558 0.88563293
 0.92793839 0.93153842 0.90246513 0.74341351 0.70161624 0.744068  ]",693.0645814329612,USA,LA,Lake Charles Rgnl AP
727474_TMY3_LOW,"[480.64307273 405.45675773 403.99218438 349.15845138 347.54311237
 294.36298678 311.42386479 330.29448438 312.23220519 363.35294803
 384.83597523 484.67098674]","[0.99168938 0.83656082 0.83353903 0.72040304 0.71707018 0.607346
 0.64254695 0.68148186 0.64421476 0.74968991 0.79401488 1.        ]","[0.64602564 0.60335827 0.54300025 0.48494229 0.46712784 0.40883748
 0.41858046 0.4439442  0.43365584 0.48837762 0.53449441 0.6514395 ]",484.670986744592,USA,MN,Eveleth Muni AWOS
722575_TMY3_LOW,"[836.50141855 636.45509187 583.90667824 489.60270421 569.20081559
 618.00033394 704.27884536 683.58468023 641.40117803 539.06980467
 520.56182635 610.10866519]","[1.         0.76085357 0.6980343  0.58529812 0.68045409 0.73879173
 0.84193383 0.81719488 0.7667664  0.64443382 0.62230836 0.7293576 ]","[1.12432986 0.94710579 0.7848208  0.68000376 0.76505486 0.8583338
 0.94661135 0.91879661 0.89083497 0.72455619 0.72300254 0.82003853]",836.5014185549263,USA,TX,Killeen Muni AWOS
722016_TMY3_LOW,"[556.00036564 542.68093637 684.60662295 618.30245841 682.22544896
 677.70171528 790.57784257 815.08123465 729.64017203 770.18447943
 676.45951306 630.49277488]","[0.68214105 0.66579982 0.83992441 0.75857771 0.83700301 0.83145297
 0.96993748 1.         0.89517479 0.94491745 0.82992895 0.77353367]","[0.74731232 0.80756092 0.92017019 0.85875341 0.91696969 0.94125238
 1.06260463 1.09553929 1.01338913 1.03519419 0.9395271  0.84743653]",815.0812346547892,USA,FL,Marathon AP
725165_TMY3_LOW,"[461.88167371 402.64244816 398.33893432 346.57870591 338.12254328
 293.65778771 334.35777306 345.41759727 317.9480824  356.73098202
 375.42966105 450.60432198]","[1.         0.87174372 0.86242637 0.75036254 0.73205447 0.63578575
 0.72390353 0.74784867 0.68837562 0.77234279 0.81282649 0.97558389]","[0.6208087  0.59917031 0.53540179 0.48135931 0.45446578 0.40785804
 0.44940561 0.46427096 0.44159456 0.47947713 0.52143008 0.60565097]",461.8816737129531,USA,VT,Rutland State AP
727834_TMY3_LOW,"[446.55643892 389.40096071 377.62014662 346.96885963 343.87264015
 295.09341078 339.80988494 327.34036718 311.50882666 356.85016123
 373.22990948 441.84208604]","[1.         0.87200839 0.84562692 0.7769877  0.77005415 0.66081997
 0.76095619 0.73303247 0.69757997 0.79911548 0.83579561 0.98944287]","[0.60021027 0.57946572 0.50755396 0.48190119 0.46219441 0.40985196
 0.45673372 0.43997361 0.43265115 0.47963731 0.51837487 0.59387377]",446.55643891757785,USA,ID,Coeur dAlene AWOS
722560_TMY3_LOW,"[721.61153867 613.71443232 507.36421088 498.83340636 548.98468973
 650.08439014 744.42955256 787.86214048 627.27811481 536.75645921
 498.8285689  673.46774938]","[0.91591092 0.7789617  0.64397587 0.63314809 0.69680298 0.82512454
 0.94487286 1.         0.79617751 0.68128221 0.63314195 0.85480405]","[0.96990798 0.91326552 0.68194114 0.69282418 0.73788265 0.90289499
 1.00057736 1.05895449 0.8712196  0.72144685 0.69281746 0.90519859]",787.862140483361,USA,TX,Waco Rgnl AP
726384_TMY3_LOW,"[457.02776381 388.62711298 402.45400011 354.61541672 343.31593021
 297.49651291 314.13305958 327.49844355 311.26553027 363.76446734
 367.76234196 446.34361276]","[1.         0.8503359  0.88058983 0.77591657 0.75119272 0.65093751
 0.68733912 0.71658326 0.68106482 0.79593516 0.80468272 0.97662253]","[0.61428463 0.57831416 0.5409328  0.49252141 0.46144614 0.4131896
 0.42222185 0.44018608 0.43231324 0.48893074 0.51078103 0.59992421]",457.02776380597135,USA,MI,Cadillac-Wexford County AP
722595_TMY3_LOW,"[685.52160406 518.27433146 508.63159147 489.60186112 546.82003532
 647.03362783 759.35302208 676.87141648 658.11944688 534.52608831
 485.09175771 660.47540253]","[0.90277063 0.68252093 0.6698223  0.64476185 0.72011307 0.85208541
 1.         0.8913791  0.86668444 0.70392304 0.63882245 0.86978702]","[0.92140001 0.77124156 0.68364461 0.68000258 0.73497317 0.89865782
 1.02063578 0.90977341 0.91405479 0.71844904 0.67373855 0.88773576]",759.3530220806884,USA,TX,Fort Worth NAS
724885_TMY3_LOW,"[436.00623468 379.72659399 370.72186182 344.28775625 336.44534339
 313.4835481  422.68982864 390.32323614 325.33853339 350.15061284
 364.38929814 431.97685831]","[1.         0.8709201  0.85026734 0.78963953 0.7716526  0.71898868
 0.96945822 0.89522398 0.74617863 0.80308625 0.83574332 0.99075844]","[0.58602989 0.56506934 0.49828207 0.47817744 0.45221148 0.43539382
 0.56813149 0.52462801 0.45185907 0.47063254 0.50609625 0.58061406]",436.00623467762887,USA,NV,Fallon NAS
723035_TMY3_LOW,"[657.02344929 583.88856147 590.59192484 529.85860476 505.10416388
 566.71413119 626.01582027 603.48649771 553.2492847  547.63088214
 546.24739784 615.72524367]","[1.         0.88868755 0.89889018 0.80645311 0.76877646 0.8625478
 0.9528059  0.91851592 0.84205409 0.8335028  0.83139711 0.93714348]","[0.88309603 0.86888179 0.79380635 0.73591473 0.67890345 0.78710296
 0.84141911 0.81113777 0.76840178 0.73606301 0.75867694 0.82758769]",657.0234492887162,USA,NC,Fayetteville Muni AP
725316_TMY3_LOW,"[445.05854695 387.42107014 378.39645904 342.03426288 336.85900403
 334.38872653 367.05085047 476.07435097 344.29826475 352.42119635
 367.94006313 446.144003  ]","[0.93485092 0.8137827  0.79482639 0.71844715 0.70757646 0.70238761
 0.7709948  1.         0.72320272 0.74026504 0.77286261 0.93713094]","[0.59819697 0.57651945 0.50859739 0.47504759 0.45276748 0.46442879
 0.49334792 0.63988488 0.47819203 0.4736844  0.51102787 0.59965592]",476.07435096690375,USA,IL,Decatur AP
726055_TMY3_LOW,"[444.47459773 399.54632807 390.20281338 354.80325388 340.91686867
 298.95133528 341.03899196 322.7001646  312.48957014 355.4919948
 372.22044106 436.68256228]","[1.         0.89891825 0.87789677 0.79825316 0.76701092 0.67259487
 0.76728568 0.72602611 0.70305383 0.79980273 0.83743918 0.98246911]","[0.59741209 0.59456299 0.52446615 0.4927823  0.4582216  0.41521019
 0.45838574 0.43373678 0.43401329 0.47781182 0.51697283 0.58693893]",444.4745977287013,USA,NH,Pease Intl Tradeport
727770_TMY3_LOW,"[458.50520655 406.27240462 408.4676257  346.45927187 339.37091293
 299.84942366 331.22526401 344.8923397  317.8219033  359.52016634
 374.52993344 446.4922586 ]","[1.         0.88608024 0.89086802 0.75562778 0.74016807 0.65397169
 0.72240241 0.7522103  0.69316967 0.7841136  0.8168499  0.97379976]","[0.61627044 0.60457203 0.54901563 0.48119343 0.4561437  0.41645753
 0.44519525 0.46356497 0.44141931 0.48322603 0.52018046 0.600124  ]",458.5052065531733,USA,MT,Havre City-County AP
723926_TMY3_LOW,"[386.12318157 340.38695874 340.237921   315.16800396 317.90244196
 279.31096739 288.85481658 291.96346155 294.02062403 330.10947302
 330.29941109 383.55137705]","[1.         0.88155018 0.88116419 0.81623694 0.82331872 0.7233727
 0.74808981 0.75614072 0.76146846 0.85493306 0.85542497 0.99333942]","[0.51898277 0.50652821 0.45730903 0.43773334 0.42728823 0.3879319
 0.38824572 0.39242401 0.40836198 0.44369553 0.45874918 0.51552604]",386.12318157273694,USA,CA,Camarillo AWOS
727857_TMY3_LOW,"[442.38632333 384.78068275 381.88661152 346.42418563 340.73697127
 294.518355   316.546159   331.84199176 314.94025132 355.3035268
 375.44263138 433.39819846]","[1.         0.86978431 0.86324235 0.78308069 0.77022492 0.66574923
 0.71554237 0.75011811 0.71191227 0.80315215 0.84867595 0.97968263]","[0.59460527 0.5725903  0.51328846 0.4811447  0.4579798  0.40905327
 0.42546527 0.44602418 0.43741702 0.4775585  0.5214481  0.58252446]",442.3863233303563,USA,WA,Pullman-Moscow Rgnl AP
722868_TMY3_LOW,"[375.1249351  330.87247679 334.38681713 363.88735781 485.27495739
 622.38971387 794.34744325 797.19083913 598.69813921 446.72245935
 324.81509626 376.43586478]","[0.47055851 0.41504802 0.41945642 0.45646204 0.60873123 0.78072863
 0.99643323 1.         0.75100981 0.56037079 0.40744961 0.47220295]","[0.50420018 0.49236976 0.44944465 0.50539911 0.65225129 0.86443016
 1.06767129 1.07149306 0.83152519 0.60043341 0.45113208 0.50596218]",797.190839132566,USA,CA,Palm Springs Intl AP
722535_TMY3_LOW,"[723.27947278 600.18531968 532.20991074 523.98731095 669.07258574
 706.88768856 728.88335964 700.69345757 669.89559527 569.83631911
 556.35989892 537.09661228]","[0.99231168 0.82343123 0.73017158 0.71889048 0.91794191 0.96982278
 1.         0.96132454 0.91907105 0.78179356 0.76330443 0.73687594]","[0.97214983 0.89313292 0.7153359  0.72776015 0.89929111 0.98178846
 0.97968194 0.94179228 0.93041055 0.76590903 0.77272208 0.72190405]",728.8833596420696,USA,TX,San Antonio-Kelly AFB
722588_TMY3_LOW,"[945.17570192 617.57276952 633.50483703 477.52618603 600.2476537
 650.53306772 718.79675558 672.84301413 587.42165191 512.42877966
 506.22400237 791.59023658]","[1.         0.65339467 0.67025087 0.50522478 0.63506463 0.68826681
 0.76049009 0.71187083 0.62149466 0.54215188 0.53558719 0.83750591]","[1.27039745 0.9190071  0.851485   0.66323081 0.80678448 0.90351815
 0.96612467 0.90435889 0.81586341 0.68874836 0.70308889 1.06396537]",945.1757019160249,USA,TX,Greenville Muni AP
727452_TMY3_LOW,"[473.45733819 411.48694666 406.75927813 347.43465786 341.80406093
 294.12781825 322.67687457 328.23311159 325.93974029 371.18820576
 386.54597634 460.57683194]","[1.         0.86911093 0.85912551 0.73382463 0.72193212 0.62123405
 0.68153316 0.69326861 0.68842473 0.78399504 0.81643254 0.97279479]","[0.63636739 0.61233177 0.54671946 0.48254814 0.45941406 0.40851086
 0.43370548 0.44117354 0.45269408 0.49890888 0.53686941 0.61905488]",473.4573381893891,USA,MN,Crookston Muni Field
723840_TMY3_LOW,"[378.5838727  331.91156858 332.35179472 316.70249189 351.19071821
 441.0462595  529.72897306 544.7772526  455.37959601 402.91881494
 324.81982152 377.82255104]","[0.69493333 0.60926106 0.61006915 0.58134309 0.64465011 0.80959008
 0.97237719 1.         0.83590053 0.73960286 0.59624336 0.69353584]","[0.50884929 0.49391602 0.4467094  0.43986457 0.47203054 0.61256425
 0.71200131 0.73222749 0.63247166 0.54155755 0.45113864 0.50782601]",544.7772525951291,USA,CA,Bakersfield-Meadows Field
726545_TMY3_LOW,"[459.46320384 405.04085907 404.10237993 346.02977588 342.72470623
 298.39946659 428.34160897 410.19395569 322.49222704 361.82155128
 391.27909691 450.11970701]","[1.         0.88155233 0.87950978 0.75311749 0.74592416 0.64945237
 0.93226532 0.8927678  0.70188913 0.78748755 0.85160051 0.97966432]","[0.61755807 0.60273937 0.54314836 0.48059691 0.46065149 0.4144437
 0.57572797 0.55133596 0.44790587 0.48631929 0.54344319 0.60499961]",459.4632038433995,USA,SD,Mitchell AWOS
726116_TMY3_LOW,"[462.90763925 403.22968689 392.42732513 348.69666679 344.42821637
 293.98884228 310.93642163 321.32561454 320.18047106 355.71155642
 367.00211394 446.43096159]","[1.         0.87108022 0.84774433 0.75327482 0.74405386 0.63509179
 0.67170294 0.69414628 0.69167247 0.76842879 0.79281931 0.96440612]","[0.62218769 0.60004418 0.52745608 0.48430093 0.46294115 0.40831784
 0.4179253  0.43188927 0.4446951  0.47810693 0.50972516 0.60004162]",462.90763924690737,USA,NH,Lebanon Muni AP
726686_TMY3_LOW,"[465.33518211 402.46003254 387.37454983 348.62556738 337.37328589
 313.43250919 387.35411278 367.92969947 316.91870296 354.83539514
 374.95096201 455.14698744]","[1.         0.86488202 0.83246349 0.74919237 0.72501134 0.67356289
 0.83241957 0.79067673 0.68105468 0.76253722 0.80576534 0.97810569]","[0.62545051 0.59889886 0.52066472 0.48420218 0.45345872 0.43532293
 0.52063725 0.49452917 0.44016487 0.47692929 0.52076523 0.6117567 ]",465.33518210718,USA,SD,Pierre Muni AP
724350_TMY3_LOW,"[662.31697784 589.06894627 590.26589961 530.61716556 498.94288786
 581.57620046 678.61237798 582.94637071 523.37317777 530.86812278
 545.61130921 612.36159488]","[0.97598718 0.86804922 0.86981305 0.78191495 0.73523989 0.85700795
 1.         0.85902702 0.77124025 0.78228476 0.80401025 0.90237316]","[0.89021099 0.87659069 0.79336814 0.73696829 0.67062216 0.80774472
 0.91211341 0.78353007 0.72690719 0.71353242 0.75779349 0.82306666]",678.6123779757717,USA,KY,Paducah-Barkley Rgnl AP
722499_TMY3_LOW,"[751.40474333 654.43955252 578.78253979 482.45376314 526.45242696
 625.28269441 684.45553038 628.50722716 620.48204895 551.47212278
 508.10272807 637.01151031]","[1.         0.87095478 0.77026735 0.64206909 0.70062431 0.83215165
 0.91090126 0.83644299 0.82576275 0.73392154 0.67620378 0.84776083]","[1.00995261 0.97386838 0.77793352 0.67007467 0.70759735 0.86844819
 0.91996711 0.84476778 0.86178062 0.74122597 0.70569823 0.85619827]",751.4047433322446,USA,TX,Nacogdoches AWOS
726776_TMY3_LOW,"[450.89940706 395.87840363 392.90867611 352.00684308 344.01432354
 294.53890579 308.0078395  309.5001876  312.32489588 357.16084581
 371.62080032 445.3562246 ]","[1.         0.87797499 0.87138876 0.7806771  0.76295138 0.65322531
 0.68309657 0.68640629 0.6926709  0.7921076  0.82417673 0.98770639]","[0.60604759 0.58910477 0.52810306 0.48889839 0.46238484 0.40908181
 0.41398903 0.41599488 0.43378458 0.4800549  0.51614    0.59859708]",450.899407058104,USA,MT,Lewistown Muni AP
723096_TMY3_LOW,"[888.31027747 779.66400297 623.0693348  472.41522092 503.06608336
 559.21814073 598.24781679 641.49524273 626.13234495 531.42220958
 501.55018847 713.37910484]","[1.         0.87769333 0.70140958 0.5318133  0.56631798 0.62953019
 0.67346718 0.72215222 0.70485771 0.5982394  0.56461149 0.80307424]","[1.19396543 1.16021429 0.83745878 0.65613225 0.67616409 0.77669186
 0.80409653 0.86222479 0.86962826 0.71427716 0.69659748 0.95884288]",888.3102774657075,USA,SC,New River MCAS
724240_TMY3_LOW,"[661.25291421 591.61493376 599.49863657 535.04725533 505.43922538
 523.69197629 679.07482008 530.04169858 530.74544964 540.13283132
 551.74932029 619.11301904]","[0.97375561 0.87120729 0.88281677 0.78790619 0.74430565 0.7711845
 1.         0.78053505 0.78157139 0.79539517 0.81250152 0.91170074]","[0.8887808  0.88037937 0.80577774 0.74312119 0.6793538  0.72734997
 0.91273497 0.71242164 0.73714646 0.72598499 0.7663185  0.83214115]",679.0748200768182,USA,KY,Fort Knox-Godman AAF
727507_TMY3_LOW,"[467.48761033 406.32016727 396.89677472 357.77129441 342.55388985
 294.7198276  369.42075468 393.06092105 326.14617203 360.1131454
 381.44270393 470.96148909]","[0.99262386 0.86274606 0.84273722 0.75966146 0.72735011 0.62578328
 0.78439695 0.83459249 0.69251134 0.76463395 0.80992334 1.        ]","[0.62834356 0.60464311 0.53346341 0.49690458 0.46042189 0.40933309
 0.49653327 0.52830769 0.45298079 0.48402304 0.52978153 0.63301275]",470.96148909315053,USA,MN,Benson Muni AP
722039_TMY3_LOW,"[556.99523519 552.87050952 597.48213957 543.3501656  627.42047009
 613.79680582 739.88867241 664.37950291 672.94152955 669.9083816
 636.37315529 592.35015342]","[0.75280952 0.74723473 0.80752978 0.73436746 0.84799307 0.82957995
 1.         0.89794523 0.90951728 0.90541781 0.86009312 0.80059362]","[0.74864951 0.82272397 0.80306739 0.75465301 0.84330708 0.85249556
 0.99447402 0.8929832  0.93464101 0.90041449 0.8838516  0.79616956]",739.8886724068931,USA,FL,Fort Lauderdale Executive AP
724243_TMY3_LOW,"[668.83765908 590.6473125  589.0645856  531.3015706  497.62003818
 469.1539749  621.70828315 566.91775245 517.94399273 533.89228925
 546.00120712 620.07434101]","[1.         0.88309518 0.8807288  0.79436551 0.74400721 0.70144671
 0.9295354  0.84761638 0.77439418 0.79823898 0.8163434  0.92709245]","[0.89897535 0.87893945 0.79175348 0.73791885 0.66884414 0.65160274
 0.83562941 0.76198623 0.71936666 0.71759716 0.75833501 0.83343325]",668.837659076013,USA,KY,London-Corbin-Magee Field
727815_TMY3_LOW,"[441.01045766 392.51313855 391.91199438 357.57411493 348.96762174
 298.59390269 304.16910585 307.82834305 315.48089338 360.19486065
 376.06192879 443.08929085]","[0.99530832 0.88585562 0.88449891 0.80700239 0.78757855 0.67389104
 0.68647361 0.69473208 0.71200298 0.8129171  0.84872719 1.        ]","[0.59275599 0.58409693 0.52676343 0.49663072 0.4690425  0.41471375
 0.40882944 0.41374777 0.43816791 0.48413288 0.52230823 0.59555012]",443.08929085439524,USA,WA,Stampede Pass
722104_TMY3_LOW,"[557.94731946 514.35949817 516.78069579 514.56566583 646.52991085
 659.75806611 722.97748137 709.03138161 738.82042658 732.39664061
 559.27446401 595.38636043]","[0.75518665 0.69619014 0.69946726 0.69646919 0.87508397 0.89298839
 0.97855643 0.95968026 1.         0.99130535 0.75698295 0.80586072]","[0.74992919 0.76541592 0.69459771 0.71467454 0.86899182 0.91633065
 0.97174393 0.95299917 1.02613948 0.98440409 0.77677009 0.80025048]",738.8204265752021,USA,FL,St Petersburg-Albert Whitted Station
724917_TMY3_LOW,"[388.44068947 339.88780952 345.99101411 318.94808444 318.62101383
 279.31477192 288.85481658 291.96346155 294.02062403 330.19425993
 332.71853103 388.50077916]","[0.99984533 0.87487034 0.89057997 0.82097154 0.82012966 0.7189555
 0.74351155 0.75151319 0.75680833 0.84991917 0.85641664 1.        ]","[0.5220977  0.50578543 0.46504169 0.44298345 0.42825405 0.38793718
 0.38824572 0.39242401 0.40836198 0.44380949 0.46210907 0.52217847]",388.50077915602316,USA,CA,Salinas Muni AP
725197_TMY3_LOW,"[449.9257899  395.27260173 392.8042471  353.07065758 338.00620664
 295.67505309 316.2327239  315.46024253 320.46379301 356.16340033
 368.95575095 451.39044302]","[0.99675524 0.87567783 0.87020949 0.78218461 0.74881117 0.65503171
 0.7005747  0.69886336 0.70994811 0.7890362  0.81737608 1.        ]","[0.60473896 0.58820328 0.5279627  0.49037591 0.45430942 0.4106598
 0.42504398 0.4240057  0.4450886  0.47871425 0.51243854 0.60670758]",451.3904430186861,USA,NY,Utica-Oneida County AP
724500_TMY3_LOW,"[665.40144224 586.34619343 590.88525826 532.96614976 494.44119205
 548.96271355 702.32081826 612.27108057 558.39463366 526.3473448
 548.17179088 619.05948847]","[0.94743232 0.83486945 0.8413324  0.75886423 0.70401045 0.78164095
 1.         0.87178262 0.7950706  0.74944004 0.7805148  0.8814483 ]","[0.89435678 0.87253898 0.79420062 0.74023076 0.66457149 0.76244821
 0.94397959 0.822945   0.7755481  0.70745611 0.76134971 0.8320692 ]",702.3208182557813,USA,KS,Wichita-Mid Continent AP
725955_TMY3_LOW,"[430.59256534 378.02803622 375.27587574 343.26436409 338.2846258
 295.25082984 340.13892892 367.78616062 319.71098488 351.99140028
 361.51058446 431.30639018]","[0.99834497 0.87647214 0.87009116 0.79587127 0.78432556 0.68455009
 0.78862483 0.85272597 0.74126188 0.81610523 0.83817581 1.        ]","[0.57875345 0.56254172 0.50440306 0.47675606 0.45468364 0.4100706
 0.45717598 0.49433624 0.44404303 0.47310672 0.50209803 0.57971289]",431.3063901780749,USA,CA,Montague-Siskiyou County AP
725480_TMY3_LOW,"[468.83836025 408.32657194 388.4780762  347.20941801 337.85048111
 305.84984354 374.14003066 361.1135869  339.04893655 353.38660359
 373.20067654 451.58932806]","[1.         0.87093251 0.82859704 0.74057383 0.72061186 0.6523567
 0.79801497 0.77023046 0.72316808 0.75374934 0.79601139 0.963209  ]","[0.63015909 0.60762883 0.52214795 0.4822353  0.45410011 0.42479145
 0.50287639 0.48536772 0.4709013  0.47498199 0.51833427 0.6069749 ]",468.83836024983714,USA,IA,Waterloo Muni AP
725455_TMY3_LOW,"[458.85622059 398.70635231 375.8302738  338.43106472 335.65872103
 346.07718761 512.299428   397.05533314 364.30049637 352.79269568
 362.32239496 446.57406964]","[0.89567974 0.7782682  0.73361447 0.66061183 0.65520027 0.67553694
 1.         0.77504544 0.71110854 0.6886455  0.70724732 0.87170519]","[0.61674223 0.59331302 0.50514822 0.47004315 0.45115419 0.48066276
 0.6885745  0.53367652 0.50597291 0.47418373 0.50322555 0.60023396]",512.2994279976696,USA,IA,Burlington Muni AP
724365_TMY3_LOW,"[656.08916176 587.61594287 589.1844884  534.44641993 506.9585707
 547.01837442 598.81140816 621.33114185 551.73525086 541.00153328
 549.45724117 618.20063411]","[1.         0.89563428 0.89802503 0.81459419 0.77269768 0.83375615
 0.91269822 0.94702241 0.84094553 0.82458538 0.83747343 0.94225095]","[0.88184027 0.87442849 0.79191463 0.74228669 0.68139593 0.75974774
 0.80485404 0.8351225  0.76629896 0.7271526  0.76313506 0.83091483]",656.0891617635184,USA,IN,Huntingburg Muni AP
725117_TMY3_LOW,"[432.77254438 387.37388439 393.33443923 342.53665744 336.50645074
 300.40891116 344.090247   318.58441772 319.53311805 354.8996776
 365.81635725 435.65218838]","[0.99339004 0.88918154 0.90286345 0.78626176 0.77241997 0.68956135
 0.78982789 0.73128157 0.73345923 0.81463995 0.8396982  1.        ]","[0.58168353 0.57644923 0.52867532 0.47574536 0.45229362 0.4172346
 0.46248689 0.42820486 0.443796   0.4770157  0.50807827 0.58555402]",435.6521883754588,USA,PA,Washington AWOS
725520_TMY3_LOW,"[461.13208918 400.66657877 385.93764024 344.06758017 337.25302197
 327.33651175 404.6434759  396.06679145 325.33512895 353.89982644
 374.56966067 446.39873493]","[1.         0.86887594 0.83693512 0.74613671 0.73135882 0.70985412
 0.87750015 0.85890095 0.70551397 0.76745868 0.81228279 0.9680496 ]","[0.6198012  0.59623003 0.51873339 0.47787164 0.45329707 0.45463404
 0.54387564 0.53234784 0.45185435 0.47567181 0.52023564 0.5999983 ]",461.13208917711,USA,NE,Grand Island-Central Nebraska Rgnl AP
